StateDesc,Measure,Avg_Data_Value,Min_Confidence_Limit,Max_Confidence_Limit,Population
North Dakota,Arthritis among adults,28.55754716981132,20.0,40.2,14703.037735849057
North Dakota,Binge drinking among adults,21.614150943396226,12.9,29.9,14703.037735849057
North Dakota,Cancer (non-skin) or melanoma among adults,8.70188679245283,5.2,14.6,14703.037735849057
North Dakota,Cholesterol screening among adults,79.94716981132075,69.2,88.3,14703.037735849057
North Dakota,Chronic obstructive pulmonary disease among adults,7.305660377358491,4.5,15.5,14703.037735849057
North Dakota,Cognitive disability among adults,13.540566037735848,9.4,28.7,14703.037735849057
North Dakota,Colorectal cancer screening among adults aged 45–75 years,61.52075471698113,39.7,75.7,14703.037735849057
North Dakota,Coronary heart disease among adults,7.335849056603774,4.5,13.0,14703.037735849057
North Dakota,Current asthma among adults,10.777358490566039,8.5,17.8,14703.037735849057
North Dakota,Current cigarette smoking among adults,17.085849056603774,11.3,40.4,14703.037735849057
North Dakota,Current lack of health insurance among adults aged 18-64 years,6.423584905660377,3.2,17.0,14703.037735849057
North Dakota,Depression among adults,21.116981132075473,15.3,29.9,14703.037735849057
North Dakota,Diagnosed diabetes among adults,10.629245283018868,6.8,21.7,14703.037735849057
North Dakota,Fair or poor self-rated health status among adults,17.100943396226416,11.3,40.1,14703.037735849057
North Dakota,Frequent mental distress among adults,15.417924528301887,11.1,27.3,14703.037735849057
North Dakota,Frequent physical distress among adults,12.251886792452831,8.6,25.7,14703.037735849057
North Dakota,Hearing disability among adults,8.806603773584905,5.4,16.0,14703.037735849057
North Dakota,High blood pressure among adults,32.949056603773585,23.0,47.6,14703.037735849057
North Dakota,High cholesterol among adults who have ever been screened,31.60377358490566,21.9,45.4,14703.037735849057
North Dakota,Independent living disability among adults,7.790566037735848,5.2,19.8,14703.037735849057
North Dakota,Mammography use among women aged 50-74 years,75.7556603773585,51.3,86.8,14703.037735849057
North Dakota,Mobility disability among adults,12.839622641509434,7.9,28.7,14703.037735849057
North Dakota,No leisure-time physical activity among adults,26.287735849056602,17.1,48.5,14703.037735849057
North Dakota,Obesity among adults,37.93490566037736,27.4,57.9,14703.037735849057
North Dakota,Self-care disability among adults,3.6150943396226416,2.3,10.6,14703.037735849057
North Dakota,Short sleep duration among adults,33.364150943396226,23.5,52.9,14703.037735849057
North Dakota,Stroke among adults,3.6330188679245285,2.2,8.3,14703.037735849057
North Dakota,Taking medicine to control high blood pressure among adults with high blood pressure,70.97264150943397,53.3,88.1,14703.037735849057
North Dakota,Vision disability among adults,5.054716981132075,3.3,14.8,14703.037735849057
North Dakota,Visited dentist or dental clinic in the past year among adults,62.219811320754715,32.8,73.4,14703.037735849057
North Dakota,Visits to doctor for routine checkup within the past year among adults,73.78584905660378,65.5,82.6,14703.037735849057
Ohio,All teeth lost among adults aged >=65 years,16.842613636363637,5.8,36.7,133591.56818181818
Ohio,Any disability among adults,34.06534090909091,19.4,46.6,133591.56818181818
Ohio,Arthritis among adults,30.52784090909091,20.7,43.5,133591.56818181818
Ohio,Binge drinking among adults,18.648295454545455,12.3,27.0,133591.56818181818
Ohio,Cancer (non-skin) or melanoma among adults,8.377840909090908,6.0,13.3,133591.56818181818
Ohio,Cholesterol screening among adults,82.55056818181818,72.8,90.3,133591.56818181818
Ohio,Chronic obstructive pulmonary disease among adults,9.627840909090908,4.7,15.4,133591.56818181818
Ohio,Cognitive disability among adults,16.689204545454547,10.1,24.3,133591.56818181818
Ohio,Colorectal cancer screening among adults aged 45–75 years,61.4,46.6,73.8,133591.56818181818
Ohio,Coronary heart disease among adults,8.018181818181818,4.6,14.4,133591.56818181818
Ohio,Current asthma among adults,11.261363636363637,8.3,14.0,133591.56818181818
Ohio,Current cigarette smoking among adults,20.181250000000002,10.9,29.6,133591.56818181818
Ohio,Current lack of health insurance among adults aged 18-64 years,7.31875,3.4,14.5,133591.56818181818
Ohio,Depression among adults,26.764204545454547,18.4,35.3,133591.56818181818
Ohio,Diagnosed diabetes among adults,12.882954545454545,7.5,21.4,133591.56818181818
Ohio,Fair or poor self-rated health status among adults,20.304545454545455,10.7,29.9,133591.56818181818
Ohio,Feeling socially isolated among adults,33.59659090909091,24.0,42.1,133591.56818181818
Ohio,Food insecurity in the past 12 months among adults,13.265909090909092,5.2,21.4,133591.56818181818
Ohio,Frequent mental distress among adults,20.115909090909092,14.4,26.2,133591.56818181818
Ohio,Frequent physical distress among adults,14.726704545454545,8.8,21.1,133591.56818181818
Ohio,Hearing disability among adults,7.403409090909091,4.4,12.6,133591.56818181818
Ohio,High blood pressure among adults,35.32215909090909,25.1,50.8,133591.56818181818
Ohio,High cholesterol among adults who have ever been screened,32.94715909090909,23.4,46.9,133591.56818181818
Ohio,Housing insecurity in the past 12 months among adults,11.834659090909092,5.4,19.4,133591.56818181818
Ohio,Independent living disability among adults,9.394886363636363,5.1,13.8,133591.56818181818
Ohio,Lack of reliable transportation in the past 12 months among adults,8.655681818181819,4.1,13.4,133591.56818181818
Ohio,Lack of social and emotional support among adults,23.71590909090909,15.7,31.8,133591.56818181818
Ohio,Mammography use among women aged 50-74 years,74.19943181818182,56.8,87.6,133591.56818181818
Ohio,Mobility disability among adults,15.721022727272727,7.7,23.9,133591.56818181818
Ohio,No leisure-time physical activity among adults,27.64659090909091,15.4,38.9,133591.56818181818
Ohio,Obesity among adults,40.83181818181818,28.4,56.1,133591.56818181818
Ohio,Received food stamps in the past 12 months among adults,15.648863636363636,5.0,28.5,133591.56818181818
Ohio,Self-care disability among adults,3.915909090909091,1.8,6.3,133591.56818181818
Ohio,Short sleep duration among adults,38.82443181818182,27.4,50.9,133591.56818181818
Ohio,Stroke among adults,3.714772727272727,2.0,6.1,133591.56818181818
Ohio,Taking medicine to control high blood pressure among adults with high blood pressure,71.04715909090909,53.5,87.7,133591.56818181818
Ohio,Utility services shut-off threat in the past 12 months among adults,8.833522727272728,4.1,14.7,133591.56818181818
Ohio,Vision disability among adults,5.484659090909091,2.9,8.4,133591.56818181818
Ohio,Visited dentist or dental clinic in the past year among adults,60.51875,47.0,76.4,133591.56818181818
Ohio,Visits to doctor for routine checkup within the past year among adults,77.38977272727273,68.3,84.2,133591.56818181818
Oklahoma,All teeth lost among adults aged >=65 years,19.200000000000003,7.8,33.5,52205.194805194806
Oklahoma,Any disability among adults,42.64350649350649,30.3,56.3,52205.194805194806
Oklahoma,Arthritis among adults,30.35909090909091,21.5,42.6,52205.194805194806
Oklahoma,Binge drinking among adults,14.455844155844154,8.9,21.1,52205.194805194806
Oklahoma,Cancer (non-skin) or melanoma among adults,7.527922077922078,5.4,11.6,52205.194805194806
Oklahoma,Cholesterol screening among adults,80.89090909090909,71.5,88.2,52205.194805194806
Oklahoma,Chronic obstructive pulmonary disease among adults,9.388311688311688,5.5,15.4,52205.194805194806
Oklahoma,Cognitive disability among adults,19.75194805194805,13.5,27.1,52205.194805194806
Oklahoma,Colorectal cancer screening among adults aged 45–75 years,55.94155844155844,42.1,70.7,52205.194805194806
Oklahoma,Coronary heart disease among adults,8.455194805194804,5.5,13.7,52205.194805194806
Oklahoma,Current asthma among adults,12.392857142857142,9.3,16.3,52205.194805194806
Oklahoma,Current cigarette smoking among adults,19.236363636363638,11.4,28.9,52205.194805194806
Oklahoma,Current lack of health insurance among adults aged 18-64 years,11.426623376623377,5.9,24.8,52205.194805194806
Oklahoma,Depression among adults,28.116233766233766,20.3,35.6,52205.194805194806
Oklahoma,Diagnosed diabetes among adults,13.62987012987013,8.6,21.4,52205.194805194806
Oklahoma,Fair or poor self-rated health status among adults,23.29025974025974,14.3,33.5,52205.194805194806
Oklahoma,Feeling socially isolated among adults,37.01233766233766,28.0,46.4,52205.194805194806
Oklahoma,Food insecurity in the past 12 months among adults,17.49935064935065,9.5,30.8,52205.194805194806
Oklahoma,Frequent mental distress among adults,19.9,13.7,26.0,52205.194805194806
Oklahoma,Frequent physical distress among adults,15.89025974025974,10.7,22.6,52205.194805194806
Oklahoma,Hearing disability among adults,10.732467532467533,7.1,16.9,52205.194805194806
Oklahoma,High blood pressure among adults,38.72532467532467,26.2,51.8,52205.194805194806
Oklahoma,High cholesterol among adults who have ever been screened,34.883116883116884,24.7,48.2,52205.194805194806
Oklahoma,Housing insecurity in the past 12 months among adults,14.62922077922078,8.2,23.8,52205.194805194806
Oklahoma,Independent living disability among adults,10.594155844155845,6.5,15.3,52205.194805194806
Oklahoma,Lack of reliable transportation in the past 12 months among adults,10.551948051948052,5.9,18.2,52205.194805194806
Oklahoma,Lack of social and emotional support among adults,25.0487012987013,18.0,34.4,52205.194805194806
Oklahoma,Mammography use among women aged 50-74 years,67.27857142857142,48.5,82.3,52205.194805194806
Oklahoma,Mobility disability among adults,19.007792207792207,11.8,30.2,52205.194805194806
Oklahoma,No leisure-time physical activity among adults,32.7487012987013,21.5,45.4,52205.194805194806
Oklahoma,Obesity among adults,42.02987012987013,29.0,55.6,52205.194805194806
Oklahoma,Received food stamps in the past 12 months among adults,16.997402597402598,7.7,31.6,52205.194805194806
Oklahoma,Self-care disability among adults,4.811688311688312,2.8,7.7,52205.194805194806
Oklahoma,Short sleep duration among adults,38.048701298701296,26.0,50.4,52205.194805194806
Oklahoma,Stroke among adults,4.224675324675325,2.5,7.0,52205.194805194806
Oklahoma,Taking medicine to control high blood pressure among adults with high blood pressure,69.62077922077923,52.6,84.9,52205.194805194806
Oklahoma,Utility services shut-off threat in the past 12 months among adults,10.91103896103896,5.6,18.5,52205.194805194806
Oklahoma,Vision disability among adults,7.0168831168831165,4.3,10.5,52205.194805194806
Oklahoma,Visited dentist or dental clinic in the past year among adults,53.859740259740256,41.7,68.6,52205.194805194806
Oklahoma,Visits to doctor for routine checkup within the past year among adults,74.00194805194805,66.8,81.6,52205.194805194806
Oregon,All teeth lost among adults aged >=65 years,14.5,6.1,33.0,117781.58333333333
Oregon,Any disability among adults,32.354166666666664,20.5,45.8,117781.58333333333
Oregon,Arthritis among adults,28.97638888888889,19.0,46.1,117781.58333333333
Oregon,Binge drinking among adults,18.369444444444444,10.8,26.1,117781.58333333333
Oregon,Cancer (non-skin) or melanoma among adults,8.556944444444445,6.0,14.5,117781.58333333333
Oregon,Cholesterol screening among adults,80.43055555555556,71.1,88.0,117781.58333333333
Oregon,Chronic obstructive pulmonary disease among adults,7.622222222222222,3.8,14.1,117781.58333333333
Oregon,Cognitive disability among adults,15.847222222222221,10.3,22.6,117781.58333333333
Oregon,Colorectal cancer screening among adults aged 45–75 years,60.24583333333333,45.3,76.9,117781.58333333333
Oregon,Coronary heart disease among adults,7.362500000000001,4.5,13.5,117781.58333333333
Oregon,Current asthma among adults,11.580555555555556,8.9,14.0,117781.58333333333
Oregon,Current cigarette smoking among adults,15.46388888888889,8.4,21.7,117781.58333333333
Oregon,Current lack of health insurance among adults aged 18-64 years,7.300000000000001,3.2,19.2,117781.58333333333
Oregon,Depression among adults,26.259722222222223,20.1,33.7,117781.58333333333
Oregon,Diagnosed diabetes among adults,10.837499999999999,6.8,18.1,117781.58333333333
Oregon,Fair or poor self-rated health status among adults,19.629166666666666,12.0,30.0,117781.58333333333
Oregon,Frequent mental distress among adults,18.99722222222222,13.7,24.3,117781.58333333333
Oregon,Frequent physical distress among adults,13.915277777777778,8.8,20.1,117781.58333333333
Oregon,Hearing disability among adults,8.077777777777778,4.9,14.1,117781.58333333333
Oregon,High blood pressure among adults,31.59722222222222,21.9,48.0,117781.58333333333
Oregon,High cholesterol among adults who have ever been screened,30.127777777777776,20.6,44.6,117781.58333333333
Oregon,Independent living disability among adults,8.440277777777778,5.0,12.6,117781.58333333333
Oregon,Mammography use among women aged 50-74 years,75.65277777777777,58.2,86.8,117781.58333333333
Oregon,Mobility disability among adults,13.755555555555555,8.0,23.8,117781.58333333333
Oregon,No leisure-time physical activity among adults,21.299999999999997,11.5,33.0,117781.58333333333
Oregon,Obesity among adults,33.06805555555556,19.5,46.4,117781.58333333333
Oregon,Self-care disability among adults,3.8722222222222222,2.1,6.1,117781.58333333333
